MS SubClass,Lot Frontage,Lot Area,Condition 1,Condition 2,House Style,Overall Qual,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Cond,Exter Cond,Bsmt Exposure,Bsmt Exposure,BsmtFin SF 2,Heating,Heating QC,Heating QC,Low Qual Fin SF,Full Bath,Full Bath,Bedroom AbvGr,Kitchen AbvGr,Functional,Garage Cars,Enclosed Porch,Screen Porch,Misc Val,Yr Sold,Sale Condition,SalePrice
160,75.0,10762,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2009,Normal,120000
45,50.0,5000,Norm,Norm,1.5Unf,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,101,0,0,2008,Normal,113000
20,70.0,7903,Norm,Norm,1Story,5,Hip,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,1.0,0,0,0,2007,Family,152000
60,82.0,9430,Norm,Norm,2Story,8,Gable,BrkFace,673.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,180,0,2009,Normal,337000
20,74.0,7450,Norm,Norm,1Story,5,Hip,None,0.0,TA,TA,No,No,206.0,GasA,Gd,Gd,0,1,1,2,1,Min1,2.0,0,0,0,2007,Normal,124000
85,70.0,8445,Norm,Norm,SFoyer,5,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,1,1,2,1,Typ,2.0,0,0,0,2009,Normal,133000
20,74.0,11563,Norm,Norm,1Story,8,Hip,Stone,258.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2008,Normal,294000
50,152.0,12134,Norm,Norm,1.5Fin,8,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Gd,Gd,0,2,2,4,1,Typ,2.0,0,0,0,2010,Normal,164000
20,100.0,12919,Norm,Norm,1Story,9,Hip,Stone,760.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,3.0,0,0,0,2010,Partial,611657
60,75.0,9675,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,253000
50,60.0,13680,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,2,1,Min2,2.0,150,0,0,2009,Normal,205000
20,110.0,14226,Norm,Norm,1Story,8,Hip,BrkFace,375.0,TA,TA,Av,Av,0.0,GasA,Gd,Gd,0,2,2,3,1,Typ,3.0,0,0,0,2007,Partial,395000
20,160.0,18160,Norm,Norm,1Story,6,Gable,BrkCmn,138.0,TA,TA,Av,Av,0.0,GasA,Fa,Fa,0,1,1,3,1,Typ,2.0,246,0,0,2007,Alloca,154204
160,36.0,2268,Norm,Norm,2Story,7,Gable,Stone,106.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2009,Normal,173000
20,75.0,9525,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2010,Normal,128000
60,42.0,13751,Norm,Norm,2Story,7,Gable,BrkFace,248.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,115,0,2006,Partial,309000
50,63.0,15564,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,0,0,400,2008,Normal,147500
20,93.0,12299,Norm,Norm,1Story,7,Gable,Stone,67.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,213000
50,65.0,7804,Norm,Norm,1.5Fin,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,4,1,Min2,2.0,0,0,0,2009,Normal,135000
20,,21000,Norm,Norm,1Story,6,Hip,BrkFace,184.0,Gd,Gd,Mn,Mn,869.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,192,0,0,2007,Abnorml,217000
60,,9720,Norm,Norm,2Story,9,Gable,BrkFace,134.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2008,Normal,274000
80,74.0,10778,Feedr,Norm,SLvl,7,Gable,None,0.0,TA,TA,No,No,286.0,GasA,Gd,Gd,0,1,1,1,1,Typ,2.0,0,0,0,2009,Normal,162000
20,110.0,14300,Norm,Norm,1Story,9,Hip,BrkFace,1095.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2010,Normal,500000
60,78.0,9316,Norm,Norm,2Story,7,Gable,BrkFace,532.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2006,Normal,181000
60,57.0,8918,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,167800
30,56.0,4060,Feedr,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,2,1,Typ,0.0,0,0,0,2009,Normal,99900
180,21.0,1477,Norm,Norm,SFoyer,4,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,1,1,1,1,Typ,1.0,0,0,0,2009,Normal,80000
30,60.0,6978,Artery,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,2.0,116,0,0,2007,Normal,103000
20,122.0,11923,Norm,Norm,1Story,9,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2009,Normal,239000
60,75.0,9317,Norm,Norm,2Story,7,Gable,BrkFace,137.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,192,0,0,2009,Normal,213000
60,112.0,12217,Norm,Norm,2Story,8,Hip,,,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2007,Partial,310013
70,74.0,11988,Norm,Norm,2Story,6,Hip,None,0.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,188700
20,50.0,9405,Norm,Norm,1Story,5,Hip,None,0.0,Ex,Ex,No,No,0.0,GasA,Ex,Ex,0,1,1,2,1,Typ,0.0,0,0,0,2009,Normal,118000
20,58.0,10172,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2006,Normal,126500
20,,17199,Norm,Norm,1Story,4,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,1,1,2,1,Typ,1.0,0,0,0,2007,Normal,128000
70,60.0,6000,Norm,Norm,2Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,0.0,0,0,0,2008,Normal,129400
50,48.0,12822,Norm,Norm,1.5Fin,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,1,1,Typ,2.0,0,198,0,2009,Abnorml,239686
50,55.0,7150,Norm,Norm,1.5Fin,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,4,1,Typ,1.0,0,0,0,2007,Normal,115000
90,63.0,9297,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,4,2,Typ,2.0,0,0,0,2006,Family,188000
120,53.0,4043,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,2,1,Typ,2.0,0,165,0,2010,Normal,127500
60,96.0,12539,PosN,Norm,2Story,10,Hip,BrkFace,468.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,4.0,0,192,0,2008,Normal,460000
20,149.0,19958,Norm,Norm,1Story,6,Hip,BrkFace,1224.0,Gd,Gd,No,No,0.0,GasA,Gd,Gd,0,2,2,4,1,Typ,2.0,0,138,0,2007,Normal,257000
60,,11170,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,0,0,2006,Normal,250000
60,82.0,11287,Norm,Norm,2Story,7,Gable,BrkFace,340.0,TA,TA,Av,Av,0.0,GasA,Gd,Gd,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,228500
20,90.0,13200,Feedr,Norm,1Story,6,Gable,BrkFace,187.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,0,0,0,2008,Normal,166800
60,91.0,10984,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2006,Partial,209700
20,58.0,7250,Norm,Norm,1Story,6,Gable,BrkFace,45.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,166000
20,73.0,8760,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2007,Normal,141000
20,,7390,Norm,Norm,1Story,5,Hip,BrkFace,151.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,135000
120,43.0,3182,Norm,Norm,1Story,7,Gable,BrkFace,16.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2009,Normal,192500
20,86.0,13286,Norm,Norm,1Story,9,Hip,Stone,340.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2009,Normal,320000
120,,2938,Norm,Norm,1Story,7,Gable,BrkFace,40.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2006,Normal,246990
20,73.0,8987,Norm,Norm,1Story,8,Gable,BrkFace,226.0,TA,TA,,,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,3.0,0,0,0,2010,Normal,221500
30,52.0,7830,Norm,Norm,1Story,3,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,1,1,Typ,1.0,78,0,0,2006,Normal,61500
20,69.0,23580,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,Gd,Gd,0.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,0,0,0,2006,Normal,242500
60,60.0,7500,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,3,3,5,1,Typ,2.0,0,0,0,2007,Normal,204000
20,73.0,8899,Norm,Norm,1Story,7,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2007,Partial,181134
50,51.0,6191,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,4,1,Typ,1.0,0,0,0,2006,Normal,112000
20,47.0,12416,Norm,Norm,1Story,6,Gable,Stone,132.0,TA,TA,No,No,208.0,GasA,TA,TA,0,2,2,3,1,Min2,2.0,0,0,0,2008,Normal,184000
50,60.0,5400,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,436,1,1,3,1,Typ,1.0,176,0,0,2009,Family,119000
20,80.0,9605,Norm,Norm,1Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,0,0,0,2009,Normal,159000
50,70.0,8737,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,0,0,0,2007,Normal,210000
85,82.0,11105,Norm,Norm,SFoyer,5,Gable,None,0.0,Gd,Gd,Av,Av,0.0,GasA,Gd,Gd,0,1,1,2,1,Typ,2.0,0,0,0,2010,Normal,159000
60,70.0,8750,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2009,Normal,191000
50,50.0,9350,Norm,Norm,1.5Fin,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,362,1,1,3,1,Typ,1.0,0,0,0,2010,Normal,127000
20,68.0,7942,Norm,Norm,1Story,6,Hip,None,0.0,TA,TA,No,No,955.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2007,Normal,136000
60,80.0,8000,PosA,Norm,2Story,6,Gable,BrkFace,525.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,4,1,Typ,2.0,0,0,0,2007,Normal,240050
160,36.0,2448,Norm,Norm,2Story,7,Gable,Stone,106.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2008,Normal,154000
190,75.0,10382,Norm,Norm,SLvl,6,Hip,BrkFace,105.0,Fa,Fa,Gd,Gd,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2006,Normal,140000
20,60.0,10950,Norm,Norm,1Story,6,Hip,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,2.0,0,0,0,2007,Normal,125000
20,,12342,Norm,Norm,1Story,5,Hip,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Min1,1.0,36,0,600,2007,Normal,139900
20,79.0,11449,Norm,Norm,1Story,8,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,298751
30,60.0,7200,Norm,Norm,1Story,5,Hip,None,0.0,TA,TA,No,No,465.0,GasW,TA,TA,0,1,1,2,1,Maj2,1.0,226,0,0,2009,Normal,85000
20,37.0,6951,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,119500
90,78.0,10530,Norm,Norm,SFoyer,6,Gable,BrkFace,90.0,TA,TA,Gd,Gd,0.0,GasA,TA,TA,0,1,1,2,1,Typ,2.0,0,0,0,2006,Normal,135000
190,,164660,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,Gd,Gd,147.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,700,2008,Normal,228950
60,88.0,10179,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,189500
60,85.0,10574,Norm,Norm,2Story,8,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2009,Normal,252000
60,65.0,8450,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,190500
20,60.0,5400,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2007,Normal,118000
60,94.0,13005,Norm,Norm,2Story,7,Gable,BrkFace,278.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,4,1,Typ,2.0,0,0,0,2009,Normal,260000
120,32.0,3784,Norm,Norm,1Story,8,Gable,Stone,36.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2007,Partial,193800
190,70.0,7000,Artery,Norm,SFoyer,5,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,1,1,3,1,Typ,0.0,0,0,0,2006,Normal,124000
20,80.0,8800,Norm,Norm,1Story,7,Hip,BrkFace,202.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,163500
20,,7758,Norm,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,1.0,0,0,0,2007,Normal,132500
120,60.0,8147,Norm,Norm,1Story,9,Hip,BrkFace,230.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2006,Normal,318000
160,24.0,2522,Norm,Norm,2Story,7,Gable,Stone,50.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Maj1,2.0,0,0,0,2006,Normal,130000
50,50.0,5000,Feedr,Norm,1.5Fin,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,124000
60,85.0,10574,Norm,Norm,2Story,8,Gable,Stone,126.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,3.0,0,0,0,2008,Normal,316000
160,24.0,2760,Norm,Norm,2Story,6,Gable,BrkFace,514.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2006,Normal,105500
20,95.0,10324,Norm,Norm,1Story,8,Gable,BrkFace,140.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,3.0,0,0,0,2009,Normal,221800
20,60.0,7200,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,2.0,0,0,0,2007,Normal,127000
20,86.0,8665,Norm,Norm,1Story,5,Gable,BrkFace,89.0,TA,TA,Mn,Mn,288.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2007,Normal,115000
20,100.0,15263,Feedr,Norm,1Story,5,Gable,BrkFace,90.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,3,1,Typ,1.0,0,0,0,2010,Normal,173000
120,44.0,6371,Norm,Norm,1Story,7,Gable,Stone,128.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2010,Partial,224000
20,40.0,13673,RRAe,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Min2,1.0,0,0,0,2007,Normal,143900
60,64.0,9045,Norm,Norm,2Story,5,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,167000
90,,12760,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,3,3,5,2,Typ,2.0,0,0,0,2010,Normal,170000
70,60.0,9600,Norm,Norm,2Story,7,Gambrel,None,0.0,Ex,Ex,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,116,0,0,2008,Normal,161000
60,,7655,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,168000
20,141.0,31770,Norm,Norm,1Story,6,Hip,Stone,112.0,TA,TA,Gd,Gd,0.0,GasA,Fa,Fa,0,1,1,3,1,Typ,2.0,0,0,0,2010,Normal,215000
120,48.0,6373,Norm,Norm,1Story,9,Hip,BrkFace,572.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2006,Partial,310090
50,75.0,45600,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,3,3,5,1,Typ,2.0,0,175,0,2008,Normal,240000
70,50.0,9000,Norm,Norm,2Story,8,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,3,3,3,1,Typ,2.0,0,0,0,2010,Normal,240000
60,100.0,12552,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2010,Normal,254900
20,70.0,8400,Norm,Norm,1Story,6,Hip,None,0.0,TA,TA,No,No,661.0,GasA,Gd,Gd,0,1,1,3,1,Typ,2.0,0,216,0,2009,Normal,156500
30,60.0,6756,Norm,Norm,1Story,5,Mansard,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,96,0,0,2008,Normal,78000
60,,10400,Norm,Norm,2Story,7,Gable,BrkFace,227.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,230500
60,65.0,9313,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,190000
30,60.0,9786,Norm,Norm,1Story,3,Hip,None,0.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,1,1,3,1,Typ,1.0,48,0,0,2006,Normal,91000
50,80.0,8480,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,102,0,0,2008,Abnorml,118500
60,102.0,12858,Norm,Norm,2Story,9,Gable,Stone,162.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2010,Partial,376162
20,,39384,Norm,Norm,1Story,6,Gable,Stone,902.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,1,1,1,1,Min1,2.0,0,0,0,2006,Abnorml,252000
60,,7472,Norm,Norm,2Story,7,Gable,BrkFace,138.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,4,1,Typ,2.0,0,0,0,2007,Normal,184000
120,47.0,6904,Norm,Norm,1Story,6,Gable,Stone,240.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2009,Normal,213000
120,43.0,3182,Norm,Norm,1Story,7,Gable,BrkFace,11.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2009,Normal,160200
20,,7340,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2007,Normal,110000
60,101.0,13543,Norm,Norm,2Story,8,Gable,Stone,130.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,3,3,5,1,Typ,3.0,0,0,0,2008,Normal,355000
20,80.0,9600,Norm,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,308.0,GasA,Gd,Gd,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,141500
20,90.0,11664,Norm,Norm,1Story,7,Hip,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2009,Normal,250000
20,53.0,15401,Norm,Norm,1Story,9,Hip,BrkFace,296.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,3.0,0,0,0,2008,Normal,387000
20,43.0,13568,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,0,0,0,2006,Normal,156000
20,64.0,6400,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,Av,Av,831.0,GasA,Ex,Ex,0,1,1,2,1,Typ,1.0,35,0,0,2007,Normal,131750
30,60.0,7392,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2008,Normal,99500
20,76.0,9591,Norm,Norm,1Story,8,Hip,BrkFace,262.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,170,0,2009,Normal,274900
90,72.0,10791,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,,,0.0,GasA,TA,TA,0,2,2,2,2,Typ,2.0,0,0,500,2006,Normal,90000
120,,4928,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,2,1,Typ,2.0,0,0,0,2007,Normal,128000
70,,7500,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,1,1,3,1,Typ,1.0,0,224,0,2009,Normal,177500
30,60.0,10800,Norm,Norm,1Story,4,Mansard,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,2,1,Typ,1.0,0,0,450,2007,Normal,100000
180,21.0,1491,Norm,Norm,SFoyer,4,Gable,None,0.0,TA,TA,Av,Av,480.0,GasA,Ex,Ex,0,1,1,1,1,Typ,0.0,0,0,0,2010,Normal,75500
160,41.0,2665,Norm,Norm,2Story,5,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2006,Normal,104500
70,60.0,11414,RRAn,Feedr,2Story,7,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2009,Normal,167500
70,60.0,7200,Norm,Norm,2Story,7,Hip,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,4,1,Typ,2.0,221,0,0,2006,Normal,157000
60,82.0,9950,Norm,Norm,2Story,7,Gable,BrkFace,290.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,3.0,0,0,0,2007,Abnorml,290000
20,88.0,12803,Norm,Norm,1Story,7,Gable,BrkFace,99.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,221000
50,60.0,10320,Artery,Norm,1.5Fin,4,Gable,None,0.0,Fa,Fa,No,No,0.0,GasA,Fa,Fa,114,2,2,3,1,Sal,1.0,0,84,0,2007,Abnorml,50000
30,50.0,5925,Norm,Norm,1Story,4,Hip,BrkCmn,435.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,2.0,0,0,0,2007,Alloca,89471
20,120.0,10356,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2007,Normal,122000
20,,11027,Norm,Norm,1Story,6,Hip,Stone,28.0,TA,TA,No,No,539.0,GasA,Gd,Gd,0,2,2,2,1,Typ,2.0,0,0,0,2006,Normal,149900
20,,12968,Norm,Norm,1Story,5,Hip,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,176,0,2008,Normal,144000
70,65.0,11700,Norm,Norm,2Story,7,Mansard,None,0.0,TA,TA,No,No,0.0,GasW,TA,TA,0,1,1,4,1,Typ,4.0,386,0,0,2009,Normal,265979
160,24.0,2308,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,155000
20,108.0,13173,Norm,Norm,1Story,9,Hip,Stone,300.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2009,Normal,325000
50,52.0,6240,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,360,1,1,3,1,Typ,2.0,0,0,400,2006,Normal,114500
